order_id,interarrival_min,service_min,demand_units
225,0.06887364689094967,0.8680092688241507,14
226,3.0098797077726025,4.798710532465488,29
227,2.6008225532467137,2.932577590097144,23
228,0.8773262862489419,3.575878236307725,15
229,0.4794547134592707,3.103248551857283,20
230,1.4212288313194457,3.2083785387313704,21
231,4.051391492277269,3.3171713040798343,28
232,0.6518561271245585,0.42739314674180007,9
233,2.8665784761039945,3.543434730146224,16
234,5.938115777309932,1.359025743131057,15
235,0.7976493413890025,1.674942259285897,18
236,8.605544321459687,2.4962840629240195,18
237,0.12079196545117699,7.1201049155451495,28
238,0.07436995125487848,1.0179794908647697,20
239,3.7146174482119547,2.4316722248333864,19
240,1.290776310699815,2.036587791930551,24
241,1.2120922026906917,4.751217557738764,28
242,3.918354582968189,1.9913818604180782,13
243,4.949999413316079,2.95744365104485,24
244,1.6485568050579071,1.0207818558951818,26
245,4.213110778032889,5.307371362411155,17
246,2.02093969448452,0.6376217735671621,17
247,1.0029259259940264,3.508948964533128,19
248,0.48658503328379055,2.9712404127242116,17
249,2.753530491986417,3.2973370595268587,19
250,4.281767287393165,0.6474639475497546,20
251,5.339773929724723,1.9585761146395633,16
252,0.6040212947625359,4.593149006669917,15
253,2.0515993673276363,7.8332863883741455,21
254,1.0266068614593968,2.2934646034400736,25
255,3.423856839562516,4.298358631515944,14
256,0.4414289278629045,2.76186961838828,15
257,0.11789296972073693,2.386947899936951,21
258,0.7218281945805592,1.7802062971541093,28
259,0.14132072856515226,2.5058009645341097,21
260,0.942207398245028,4.035053339884785,11
261,0.9757600163559004,4.269036045967647,25
262,0.22677838435763056,0.7901537043441224,20
263,6.174460553672845,1.6502814067067306,22
264,0.6043606662065348,0.9732256023202377,15
265,2.3935356533337107,2.602400336238095,21
266,0.40144114545920534,1.902811051996792,19
267,1.0175339123669354,3.2176129528613826,19
268,0.18048742736891324,3.38057124365361,20
269,0.23568394192542336,0.20873703341452826,13
270,0.022302471622178473,2.4910390158022575,17
271,3.230734123426393,5.577167918935501,19
272,0.7105094718765531,1.6508447382855056,16
273,1.385265036535857,1.6107089796804726,11
274,1.737892979457169,4.937145237127675,22
275,0.3596260598375854,4.407254511083001,22
276,5.8662939382890995,1.0694106318644485,26
277,1.093288720864789,4.111435244676752,17
278,0.1507504587823232,1.2952711938856896,20
279,0.21608786259974852,1.5966728614148633,11
280,0.9926666099292496,,16
281,0.25398228377267584,0.7839321498414302,15
282,0.6526530881537774,2.7184000073854135,22
283,1.4866695443399625,0.6689033791427044,18
284,0.08299421181661466,2.8015397410891025,24
285,0.7177895090440346,2.736254195194973,20
286,3.1397763164900843,2.2140434245089167,24
287,0.14904341956143546,1.716137370115288,19
288,1.9407159481638412,,13
289,0.10093969190679737,0.9456972339977422,14
290,5.356217557034076,6.4725423024065325,20
291,0.5083917663642766,2.1377860409561604,26
292,0.4901642119826188,2.081745477746085,21
293,2.180214052256793,1.1161553051456248,16
294,4.518733803065756,,22
295,6.375473858729621,1.5274383713327748,15
296,2.7634523845635965,3.0023555171748404,23
297,3.455223259685605,3.4347682751968938,24
298,2.1936925153758664,2.7199319090221974,23
299,0.38507316035781414,0.6523223137200818,17
300,2.3313052200512545,3.990363569703981,9
301,0.3337605880255927,1.514225226716796,24
302,1.9783254039368734,4.376955234836939,20
303,1.534515752824767,2.37233994930053,18
304,0.7151287425920011,3.5852033535828713,19
305,1.420288528524708,5.7587152234745025,12
306,1.8045084743468345,3.887722791741619,15
307,0.4634337129677723,3.6473808926468267,17
308,0.836165632430089,4.1172571928117065,24
309,0.8454563286462733,1.2553691540546286,28
310,0.2248493123308291,4.505590289097023,11
311,0.579291129333571,2.0099454259766616,12
312,2.052123346836581,,15
313,2.3901906901716616,2.656101808046447,20
314,1.1478582354184488,1.8636319047206813,18
315,1.199879235331462,1.0326420233741964,14
316,0.7957183594845214,2.5060245143846767,18
317,2.333238217732635,2.0705617352434214,12
318,0.8124852241651737,2.0124902562728053,12
319,1.9163366628397995,2.314164886004901,17
320,1.2802230445415057,0.24087344107354544,25
321,1.2005621100997437,2.0243808263766825,25
322,5.74651178011786,6.2437377415893955,21
323,4.289707407007086,5.917150812113642,24
324,1.907896102991602,2.5727865714140474,15
325,2.3858104557976376,2.5073586177714824,10
326,0.29594023656692336,0.1612983992678551,26
327,0.9270072505669571,1.5887752432968247,22
328,2.6053890658302272,4.088646726539723,19
329,2.0460224107093348,1.8272920953181309,20
330,0.47343055507780907,5.0726663550524576,18
331,6.211686972313253,4.865923218504328,16
332,0.07675913447161661,1.5627068790047596,21
333,2.2267275671626443,2.7203772624824056,16
334,0.1928552470391237,6.574679843233049,12
335,4.914597676948794,0.6369661806616749,24
336,0.1731583533588354,1.8604651248381305,15
337,3.10331972860045,0.5697165456568047,21
338,0.36215052007583104,1.1760595194657364,24
339,9.081061938041456,7.86389395395658,16
340,1.156172558933676,1.8599520839796315,17
341,2.348573595768188,0.32643240786581196,28
342,1.9587784006078333,1.022765797934282,20
343,1.3397849654425695,0.5052122615851938,13
344,2.8840598221048466,2.799001424517254,20
345,1.4800254909042105,3.3987034043096482,28
346,5.481205415547317,4.547202852564602,23
347,0.12209182733861215,,23
348,10.717730948350626,0.669649966409543,23
349,1.6556811016841133,3.2763680167848785,17
350,0.5896785580306078,2.236796303838465,31
351,1.1731252117342814,5.002585281010481,22
352,2.4860997390387447,4.252109466217673,15
353,1.9936337631451841,8.542472075293311,20
354,4.17501341723339,1.1007797993438202,21
355,4.551476415573242,0.9596227203788497,19
356,1.8910935146067458,1.671735729662415,21
357,3.148631880547537,2.3069059710237654,23
358,1.3443514227645184,1.4084859631730855,24
359,0.23003281958399782,,20
360,1.087773123153639,3.121517346269078,13
361,0.588027358555777,1.66746967524378,20
362,3.9437363873862963,1.357153812455195,22
363,0.4578068868651926,0.6683458088618872,21
364,2.5481948963489347,0.18404281851208665,23
365,4.545626711111228,6.043613215608792,21
366,0.2677207321506764,5.9244433461951855,18
367,1.8987138713258163,4.342240914867357,20
368,5.216861178886207,3.6580787384506728,10
369,1.031983927459212,1.5413368513346692,15
370,0.9843213841879267,3.7645127715535756,29
371,1.3280853946501288,0.8951648458701922,16
372,0.4118898660017679,2.6712867230363173,18
373,0.3601697120682387,1.2579077442139979,18
374,6.214102979647051,3.7755884592072055,24
375,4.801959882625737,6.870202797325415,19
376,1.1776945396419616,1.0190996578249865,20
377,0.6469800162646203,1.606294321211322,16
378,2.6883186506699293,2.6339801489080505,20
379,8.695789144977006,0.3790914855479557,25
380,4.3345843908189226,0.5329273505427626,29
381,0.9721668679522925,6.737755845895662,22
382,1.3244849597715673,3.131541936790379,19
383,2.1910286724659485,1.4697582269762643,13
384,1.5016454773633314,2.426111112571786,25
385,0.6481373469419698,1.6776090670004158,16
386,0.6423046159831759,2.693424729060585,16
387,2.1661974158112276,1.7302103476124915,21
388,6.986012855154036,2.2829410740480567,15
389,0.3833483939842128,4.013780642009519,22
390,2.3784274957731837,3.834566127761918,22
391,5.249363657304273,6.487958485904967,21
392,0.025475748217447268,,18
393,1.097332249118571,2.545500658800883,20
394,2.695874348714004,7.132547024017409,19
395,4.546826227873748,2.101110747148545,16
396,5.634789843488806,0.21230655962442507,15
397,0.6680181658350329,4.3795054433599745,17
398,0.1411755013885757,3.017024850116,20
399,0.6827552770101052,2.4552774753549,30
400,1.6178621734043994,4.459801732655821,23
401,0.5295612540512434,1.742517786757632,17
402,0.8588076076701108,0.22818246857417385,22
403,2.8379406119720407,4.520700499639875,20
404,0.03514560858463064,1.4254561391746698,19
405,3.5530796652444905,1.0578437085683507,13
406,0.04228836249977726,0.24622327199905936,21
407,1.915096744359372,4.2624187989074995,25
408,0.11810558536711462,0.11613898911900364,22
409,0.6400999689812844,5.728175012492351,26
410,1.1682173533826954,1.8856039108188414,28
411,4.3505908130055655,4.404123122817191,25
412,0.43164518685182307,3.366679628308243,15
413,7.771828253954764,8.008127660049627,19
414,4.356376190512618,3.301199813608865,15
415,0.15842442041982666,5.586361508824992,19
416,0.017868904729145704,1.563738963573845,27
417,0.3395673429046786,0.5305116151860656,14
418,1.9492836694302456,4.88045410094171,27
419,12.338199296716551,0.5127909493033012,19
420,0.7103901686023724,4.229818129356079,30
421,2.79529822284256,0.9428605112209744,22
422,0.1677609737389792,3.0603612509933926,24
423,3.1228183099833657,8.106443219387007,14
424,3.9763019840434035,4.002656439579841,16
425,4.434008541126494,2.108404862903771,18
426,4.501593907454302,3.4232981467411103,25
427,3.2909874577498592,1.612446311913655,24
428,0.1695851604813144,10.171021360004277,20
429,1.6481769873982208,1.3331580498988287,31
430,0.8726762621033383,2.294541702787005,28
431,0.9369370400105195,3.7545618276224335,19
432,4.467228380069433,3.246919523849072,18
433,4.310223964766928,3.5157696763660917,16
434,2.3387890294514704,1.6409609900769455,20
435,0.5031280397670672,,22
436,2.204880251221649,4.727350766105243,19
437,0.5748612692356887,91.36681737287827,16
438,2.969081239842054,3.3033059362201724,15
439,0.3869167808845077,6.056442336970777,24
440,2.367527616229985,4.856670329075514,26
441,0.9505400957797214,4.473834633909231,26
442,0.18898069625068065,0.5018418455243004,24
443,2.7601556205123408,3.27444528145691,19
444,0.25388164241799255,2.859215644674875,23
445,8.546045890643219,6.577107194278083,28
446,1.3177192105555577,,21
447,0.7102405114558915,2.6868558841133545,16
448,0.39888530060984867,0.9309808456906368,19
449,1.4589445698878896,1.1128266858288467,16
450,2.78222774305827,6.591075232031429,12
451,3.552393790896932,3.5061402339014673,19
452,1.7580812747125325,8.118424300904483,19
453,6.775318407313609,2.162982099040154,20
454,3.1032074920546884,0.6431067412979975,20
455,0.35687477250253485,1.923625800654424,18
456,6.472223190856485,1.663661318266163,25
457,0.8076890078057768,4.100933284031175,21
458,6.799961360788434,3.9864062552471116,23
459,0.620460352488551,3.6313106952335166,22
460,1.0517028176102148,9.780756030891379,18
461,2.2923662647928214,5.823050826581849,15
462,0.14736668017036678,1.1862592781182735,26
463,5.268046497355238,4.965712663240727,20
464,0.8972457239274978,2.5546583002317105,20
465,0.5185700080084269,2.1160124048485978,16
466,0.1214139857143638,6.313430425068645,16
467,0.05094487275372368,1.1177786410345274,16
468,0.058306050420515856,4.7416953941740765,21
469,0.7626251132336405,4.23936643939414,24
470,0.730274181601024,1.0980293807652346,19
471,2.041126041827921,0.4820631727628832,23
472,4.58002798588526,2.341858968772715,14
473,2.3451485443219644,5.3592351854657165,27
474,2.180918372983167,3.2653136305459194,17
475,1.1076798545383142,6.449127979667793,18
476,1.9360422538169975,3.1047725025602593,19
477,1.601249610342029,134.72867480335267,20
478,0.10738314342584196,1.5182055357605555,21
479,0.5374398444032661,3.6231167983497423,25
480,0.518530577473645,1.8100649230977273,24
481,0.15371739270100224,2.2852913369732115,24
482,0.9148520954747625,2.67987147963275,15
483,0.1186293633279208,3.2577479098191082,23
484,3.008607905121544,1.3429547080927848,20
485,3.0795308514173376,3.500062183599465,28
486,0.21546943901120927,2.5787694813336337,17
487,0.1723450516138822,13.654254316936195,29
488,6.259465773199587,0.40159008856187683,22
489,0.6274164768158631,5.3727790827071935,18
490,1.409074309080038,2.197807178206125,20
491,1.2294472622083181,12.13502147666154,14
492,2.5464686366815372,7.471949198991888,13
493,2.073092278555488,3.7572041218204575,18
494,4.576988985729399,3.194909973154909,23
495,0.37702528189436246,1.2372444371540574,20
496,2.0652120357333352,0.6723770704646196,18
497,0.8595170835508206,2.8623502927693387,12
498,1.4296431313486206,2.456326961704717,21
499,8.289036720124452,0.9459618481043993,18
500,1.082302806289347,0.9136282055118871,20
